,Output,Time
822,0,2018-06-03 07:04:40
823,0,2018-06-03 07:04:40
824,0,2018-06-03 07:04:40
825,0,2018-06-03 07:04:40
826,0,2018-06-03 07:04:40
827,0,2018-06-03 07:04:40
828,1,2018-06-03 07:04:40
829,1,2018-06-03 07:04:40
830,0,2018-06-03 07:04:40
831,0,2018-06-03 07:04:40
832,0,2018-06-03 07:04:40
833,1,2018-06-03 07:04:40
834,0,2018-06-03 07:04:40
835,0,2018-06-03 07:04:40
836,1,2018-06-03 07:04:40
837,0,2018-06-03 07:04:40
838,0,2018-06-03 07:04:40
839,1,2018-06-03 07:04:40
840,1,2018-06-03 07:04:40
841,0,2018-06-03 07:04:40
842,0,2018-06-03 07:04:40
843,0,2018-06-03 07:04:40
844,0,2018-06-03 07:04:40
845,0,2018-06-03 07:04:40
846,0,2018-06-03 07:04:40
847,0,2018-06-03 07:04:40
848,0,2018-06-03 07:04:40
849,1,2018-06-03 07:04:40
850,1,2018-06-03 07:04:40
851,0,2018-06-03 07:04:40
852,1,2018-06-03 07:04:40
853,0,2018-06-03 07:04:40
854,0,2018-06-03 07:04:40
855,0,2018-06-03 07:04:40
856,1,2018-06-03 07:04:40
857,0,2018-06-03 07:04:40
858,0,2018-06-03 07:04:40
859,0,2018-06-03 07:04:40
860,0,2018-06-03 07:04:40
861,0,2018-06-03 07:04:40
862,1,2018-06-03 07:04:40
863,0,2018-06-03 07:04:40
864,0,2018-06-03 07:04:40
865,0,2018-06-03 07:04:40
866,1,2018-06-03 07:04:40
867,0,2018-06-03 07:04:40
868,1,2018-06-03 07:04:40
869,0,2018-06-03 07:04:40
870,0,2018-06-03 07:04:40
871,0,2018-06-03 07:04:40
872,1,2018-06-03 07:04:40
873,0,2018-06-03 07:04:40
874,0,2018-06-03 07:04:40
875,1,2018-06-03 07:04:40
876,0,2018-06-03 07:04:40
877,0,2018-06-03 07:04:40
878,0,2018-06-03 07:04:40
879,1,2018-06-03 07:04:40
880,0,2018-06-03 07:04:40
881,1,2018-06-03 07:04:40
882,0,2018-06-03 07:04:40
883,1,2018-06-03 07:04:40
884,1,2018-06-03 07:04:40
885,0,2018-06-03 07:04:40
886,0,2018-06-03 07:04:40
887,0,2018-06-03 07:04:40
888,0,2018-06-03 07:04:40
889,0,2018-06-03 07:04:40
890,0,2018-06-03 07:04:40
891,0,2018-06-03 07:04:40
892,0,2018-06-03 07:04:40
893,0,2018-06-03 07:04:40
894,0,2018-06-03 07:04:40
895,1,2018-06-03 07:04:40
896,0,2018-06-03 07:04:40
897,0,2018-06-03 07:04:40
898,1,2018-06-03 07:04:40
899,0,2018-06-03 07:04:40
900,1,2018-06-03 07:04:40
901,0,2018-06-03 07:04:40
902,1,2018-06-03 07:04:40
903,1,2018-06-03 07:04:40
904,0,2018-06-03 07:04:40
905,0,2018-06-03 07:04:40
906,1,2018-06-03 07:04:40
907,1,2018-06-03 07:04:40
908,1,2018-06-03 07:04:40
909,0,2018-06-03 07:04:40
910,0,2018-06-03 07:04:40
911,1,2018-06-03 07:04:40
912,0,2018-06-03 07:04:40
913,0,2018-06-03 07:04:40
914,1,2018-06-03 07:04:40
915,0,2018-06-03 07:04:40
916,0,2018-06-03 07:04:40
917,0,2018-06-03 07:04:40
918,0,2018-06-03 07:04:40
919,0,2018-06-03 07:04:40
920,0,2018-06-03 07:04:40
921,1,2018-06-03 07:04:40
922,0,2018-06-03 07:04:40
923,0,2018-06-03 07:04:40
924,0,2018-06-03 07:04:40
925,1,2018-06-03 07:04:40
926,0,2018-06-03 07:04:40
927,1,2018-06-03 07:04:40
928,0,2018-06-03 07:04:40
929,0,2018-06-03 07:04:40
930,1,2018-06-03 07:04:40
931,0,2018-06-03 07:04:40
932,1,2018-06-03 07:04:40
933,0,2018-06-03 07:04:40
934,0,2018-06-03 07:04:40
935,0,2018-06-03 07:04:40
936,0,2018-06-03 07:04:40
937,1,2018-06-03 07:04:40
938,0,2018-06-03 07:04:40
939,0,2018-06-03 07:04:40
940,0,2018-06-03 07:04:40
941,0,2018-06-03 07:04:40
942,0,2018-06-03 07:04:40
943,0,2018-06-03 07:04:40
944,1,2018-06-03 07:04:40
945,0,2018-06-03 07:04:40
946,0,2018-06-03 07:04:40
947,0,2018-06-03 07:04:40
948,0,2018-06-03 07:04:40
949,1,2018-06-03 07:04:40
950,0,2018-06-03 07:04:40
951,0,2018-06-03 07:04:40
952,1,2018-06-03 07:04:40
953,0,2018-06-03 07:04:40
954,0,2018-06-03 07:04:40
955,0,2018-06-03 07:04:40
956,0,2018-06-03 07:04:40
957,0,2018-06-03 07:04:40
958,1,2018-06-03 07:04:40
959,0,2018-06-03 07:04:40
960,1,2018-06-03 07:04:40
961,0,2018-06-03 07:04:40
962,0,2018-06-03 07:04:40
963,0,2018-06-03 07:04:40
964,0,2018-06-03 07:04:40
965,1,2018-06-03 07:04:40
966,0,2018-06-03 07:04:40
967,1,2018-06-03 07:04:40
968,0,2018-06-03 07:04:40
969,0,2018-06-03 07:04:40
970,1,2018-06-03 07:04:40
971,1,2018-06-03 07:04:40
972,0,2018-06-03 07:04:40
973,0,2018-06-03 07:04:40
974,0,2018-06-03 07:04:40
975,0,2018-06-03 07:04:40
976,1,2018-06-03 07:04:40
977,1,2018-06-03 07:04:40
978,1,2018-06-03 07:04:40
979,1,2018-06-03 07:04:40
980,0,2018-06-03 07:04:40
981,0,2018-06-03 07:04:40
982,0,2018-06-03 07:04:40
983,0,2018-06-03 07:04:40
984,0,2018-06-03 07:04:40
985,0,2018-06-03 07:04:40
986,0,2018-06-03 07:04:40
987,0,2018-06-03 07:04:40
988,0,2018-06-03 07:04:40
989,0,2018-06-03 07:04:40
990,0,2018-06-03 07:04:40
991,0,2018-06-03 07:04:40
992,0,2018-06-03 07:04:40
993,1,2018-06-03 07:04:40
994,0,2018-06-03 07:04:40
995,0,2018-06-03 07:04:40
996,0,2018-06-03 07:04:40
997,0,2018-06-03 07:04:40
998,0,2018-06-03 07:04:40
999,0,2018-06-03 07:04:40
1000,1,2018-06-03 07:04:40
1001,1,2018-06-03 07:04:40
1002,1,2018-06-03 07:04:40
1003,1,2018-06-03 07:04:40
1004,1,2018-06-03 07:04:40
1005,1,2018-06-03 07:04:40
1006,1,2018-06-03 07:04:40
1007,1,2018-06-03 07:04:40
1008,1,2018-06-03 07:04:40
1009,1,2018-06-03 07:04:40
1010,1,2018-06-03 07:04:40
1011,1,2018-06-03 07:04:40
1012,1,2018-06-03 07:04:40
1013,1,2018-06-03 07:04:40
1014,1,2018-06-03 07:04:40
1015,1,2018-06-03 07:04:40
1016,1,2018-06-03 07:04:40
1017,1,2018-06-03 07:04:40
1018,1,2018-06-03 07:04:40
1019,1,2018-06-03 07:04:40
1020,1,2018-06-03 07:04:40
1021,1,2018-06-03 07:04:40
1022,1,2018-06-03 07:04:40
1023,1,2018-06-03 07:04:40
1024,1,2018-06-03 07:04:40
1025,1,2018-06-03 07:04:40
1026,1,2018-06-03 07:04:40
1027,1,2018-06-03 07:04:40
1028,1,2018-06-03 07:04:40
1029,1,2018-06-03 07:04:40
1030,1,2018-06-03 07:04:40
1031,1,2018-06-03 07:04:40
1032,1,2018-06-03 07:04:40
1033,1,2018-06-03 07:04:40
1034,1,2018-06-03 07:04:40
1035,1,2018-06-03 07:04:40
1036,1,2018-06-03 07:04:40
1037,1,2018-06-03 07:04:40
1038,1,2018-06-03 07:04:40
1039,1,2018-06-03 07:04:40
1040,1,2018-06-03 07:04:40
1041,1,2018-06-03 07:04:40
1042,1,2018-06-03 07:04:40
1043,1,2018-06-03 07:04:40
1044,1,2018-06-03 07:04:40
1045,1,2018-06-03 07:04:40
1046,1,2018-06-03 07:04:40
1047,1,2018-06-03 07:04:40
1048,1,2018-06-03 07:04:40
1049,1,2018-06-03 07:04:40
1050,1,2018-06-03 07:04:40
1051,1,2018-06-03 07:04:40
1052,1,2018-06-03 07:04:40
1053,1,2018-06-03 07:04:40
1054,1,2018-06-03 07:04:40
1055,1,2018-06-03 07:04:40
1056,1,2018-06-03 07:04:40
1057,1,2018-06-03 07:04:40
1058,1,2018-06-03 07:04:40
1059,1,2018-06-03 07:04:40
1060,1,2018-06-03 07:04:40
1061,1,2018-06-03 07:04:40
1062,1,2018-06-03 07:04:40
1063,1,2018-06-03 07:04:40
1064,1,2018-06-03 07:04:40
1065,1,2018-06-03 07:04:40
1066,1,2018-06-03 07:04:40
1067,1,2018-06-03 07:04:40
1068,1,2018-06-03 07:04:40
1069,1,2018-06-03 07:04:40
1070,1,2018-06-03 07:04:40
1071,1,2018-06-03 07:04:40
1072,1,2018-06-03 07:04:40
1073,1,2018-06-03 07:04:40
1074,1,2018-06-03 07:04:40
1075,1,2018-06-03 07:04:40
1076,1,2018-06-03 07:04:40
1077,1,2018-06-03 07:04:40
1078,1,2018-06-03 07:04:40
1079,1,2018-06-03 07:04:40
1080,1,2018-06-03 07:04:40
1081,1,2018-06-03 07:04:40
1082,1,2018-06-03 07:04:40
1083,1,2018-06-03 07:04:40
1084,1,2018-06-03 07:04:40
1085,1,2018-06-03 07:04:40
1086,1,2018-06-03 07:04:40
1087,1,2018-06-03 07:04:40
1088,1,2018-06-03 07:04:40
1089,1,2018-06-03 07:04:40
1090,1,2018-06-03 07:04:40
1091,1,2018-06-03 07:04:40
1092,1,2018-06-03 07:04:40
1093,1,2018-06-03 07:04:40
1094,1,2018-06-03 07:04:40
1095,1,2018-06-03 07:04:40
1096,1,2018-06-03 07:04:40
1097,1,2018-06-03 07:04:40
1098,1,2018-06-03 07:04:40
1099,1,2018-06-03 07:04:40
1100,1,2018-06-03 07:04:40
1101,1,2018-06-03 07:04:40
1102,1,2018-06-03 07:04:40
1103,1,2018-06-03 07:04:40
1104,1,2018-06-03 07:04:40
1105,1,2018-06-03 07:04:40
1106,1,2018-06-03 07:04:40
1107,1,2018-06-03 07:04:40
1108,1,2018-06-03 07:04:40
1109,1,2018-06-03 07:04:40
1110,1,2018-06-03 07:04:40
1111,1,2018-06-03 07:04:40
1112,1,2018-06-03 07:04:40
1113,1,2018-06-03 07:04:40
1114,1,2018-06-03 07:04:40
1115,1,2018-06-03 07:04:40
1116,1,2018-06-03 07:04:40
1117,1,2018-06-03 07:04:40
1118,1,2018-06-03 07:04:40
1119,1,2018-06-03 07:04:40
1120,1,2018-06-03 07:04:40
1121,1,2018-06-03 07:04:40
1122,1,2018-06-03 07:04:40
1123,1,2018-06-03 07:04:40
1124,1,2018-06-03 07:04:40
1125,1,2018-06-03 07:04:40
1126,1,2018-06-03 07:04:40
1127,1,2018-06-03 07:04:40
1128,1,2018-06-03 07:04:40
1129,1,2018-06-03 07:04:40
1130,1,2018-06-03 07:04:40
1131,1,2018-06-03 07:04:40
1132,1,2018-06-03 07:04:40
1133,1,2018-06-03 07:04:40
1134,1,2018-06-03 07:04:40
1135,1,2018-06-03 07:04:40
1136,1,2018-06-03 07:04:40
1137,1,2018-06-03 07:04:40
1138,1,2018-06-03 07:04:40
1139,1,2018-06-03 07:04:40
1140,1,2018-06-03 07:04:40
1141,1,2018-06-03 07:04:40
1142,1,2018-06-03 07:04:40
1143,1,2018-06-03 07:04:40
1144,1,2018-06-03 07:04:40
1145,1,2018-06-03 07:04:40
1146,1,2018-06-03 07:04:40
1147,1,2018-06-03 07:04:40
1148,1,2018-06-03 07:04:40
1149,1,2018-06-03 07:04:40
1150,1,2018-06-03 07:04:40
1151,1,2018-06-03 07:04:40
1152,1,2018-06-03 07:04:40
1153,1,2018-06-03 07:04:40
1154,1,2018-06-03 07:04:40
1155,1,2018-06-03 07:04:40
1156,1,2018-06-03 07:04:40
1157,1,2018-06-03 07:04:40
1158,1,2018-06-03 07:04:40
1159,1,2018-06-03 07:04:40
1160,1,2018-06-03 07:04:40
1161,1,2018-06-03 07:04:40
1162,1,2018-06-03 07:04:40
1163,1,2018-06-03 07:04:40
1164,1,2018-06-03 07:04:40
1165,1,2018-06-03 07:04:40
1166,1,2018-06-03 07:04:40
1167,1,2018-06-03 07:04:40
1168,1,2018-06-03 07:04:40
1169,1,2018-06-03 07:04:40
1170,1,2018-06-03 07:04:40
1171,1,2018-06-03 07:04:40
1172,1,2018-06-03 07:04:40
1173,1,2018-06-03 07:04:40
1174,1,2018-06-03 07:04:40
1175,1,2018-06-03 07:04:40
1176,1,2018-06-03 07:04:40
1177,1,2018-06-03 07:04:40
1178,1,2018-06-03 07:04:40
1179,1,2018-06-03 07:04:40
1180,1,2018-06-03 07:04:40
1181,1,2018-06-03 07:04:40
1182,1,2018-06-03 07:04:40
1183,1,2018-06-03 07:04:40
1184,1,2018-06-03 07:04:40
1185,1,2018-06-03 07:04:40
1186,1,2018-06-03 07:04:40
1187,1,2018-06-03 07:04:40
1188,1,2018-06-03 07:04:40
1189,1,2018-06-03 07:04:40
1190,1,2018-06-03 07:04:40
1191,1,2018-06-03 07:04:40
1192,1,2018-06-03 07:04:40
1193,1,2018-06-03 07:04:40
1194,1,2018-06-03 07:04:40
1195,1,2018-06-03 07:04:40
1196,1,2018-06-03 07:04:40
1197,1,2018-06-03 07:04:40
1198,1,2018-06-03 07:04:40
1199,1,2018-06-03 07:04:40
1200,1,2018-06-03 07:04:40
1201,1,2018-06-03 07:04:40
1202,1,2018-06-03 07:04:40
1203,1,2018-06-03 07:04:40
1204,1,2018-06-03 07:04:40
1205,1,2018-06-03 07:04:40
1206,1,2018-06-03 07:04:40
1207,1,2018-06-03 07:04:40
1208,1,2018-06-03 07:04:40
1209,1,2018-06-03 07:04:40
1210,1,2018-06-03 07:04:40
1211,1,2018-06-03 07:04:40
1212,1,2018-06-03 07:04:40
1213,1,2018-06-03 07:04:40
1214,1,2018-06-03 07:04:40
1215,1,2018-06-03 07:04:40
1216,1,2018-06-03 07:04:40
1217,1,2018-06-03 07:04:40
1218,1,2018-06-03 07:04:40
1219,1,2018-06-03 07:04:40
1220,1,2018-06-03 07:04:40
1221,1,2018-06-03 07:04:40
1222,1,2018-06-03 07:04:40
1223,1,2018-06-03 07:04:40
1224,1,2018-06-03 07:04:40
1225,1,2018-06-03 07:04:40
1226,1,2018-06-03 07:04:40
1227,1,2018-06-03 07:04:40
1228,1,2018-06-03 07:04:40
1229,1,2018-06-03 07:04:40
1230,1,2018-06-03 07:04:40
1231,1,2018-06-03 07:04:40
1232,1,2018-06-03 07:04:40
1233,1,2018-06-03 07:04:40
1234,1,2018-06-03 07:04:40
1235,1,2018-06-03 07:04:40
1236,1,2018-06-03 07:04:40
1237,1,2018-06-03 07:04:40
1238,1,2018-06-03 07:04:40
1239,1,2018-06-03 07:04:40
1240,1,2018-06-03 07:04:40
1241,1,2018-06-03 07:04:40
1242,1,2018-06-03 07:04:40
1243,1,2018-06-03 07:04:40
1244,1,2018-06-03 07:04:40
1245,1,2018-06-03 07:04:40
1246,1,2018-06-03 07:04:40
1247,1,2018-06-03 07:04:40
1248,1,2018-06-03 07:04:40
1249,1,2018-06-03 07:04:40
1250,1,2018-06-03 07:04:40
1251,1,2018-06-03 07:04:40
1252,1,2018-06-03 07:04:40
1253,1,2018-06-03 07:04:40
1254,1,2018-06-03 07:04:40
1255,1,2018-06-03 07:04:40
1256,1,2018-06-03 07:04:40
1257,1,2018-06-03 07:04:40
1258,1,2018-06-03 07:04:40
1259,1,2018-06-03 07:04:40
1260,1,2018-06-03 07:04:40
1261,1,2018-06-03 07:04:40
1262,1,2018-06-03 07:04:40
1263,1,2018-06-03 07:04:40
1264,1,2018-06-03 07:04:40
1265,1,2018-06-03 07:04:40
1266,1,2018-06-03 07:04:40
1267,1,2018-06-03 07:04:40
1268,1,2018-06-03 07:04:40
1269,1,2018-06-03 07:04:40
1270,1,2018-06-03 07:04:40
1271,1,2018-06-03 07:04:40
1272,1,2018-06-03 07:04:40
1273,1,2018-06-03 07:04:40
1274,1,2018-06-03 07:04:40
1275,1,2018-06-03 07:04:40
1276,1,2018-06-03 07:04:40
1277,1,2018-06-03 07:04:40
1278,1,2018-06-03 07:04:40
1279,1,2018-06-03 07:04:40
1280,1,2018-06-03 07:04:40
1281,1,2018-06-03 07:04:40
1282,1,2018-06-03 07:04:40
1283,1,2018-06-03 07:04:40
1284,1,2018-06-03 07:04:40
1285,1,2018-06-03 07:04:40
1286,1,2018-06-03 07:04:40
1287,1,2018-06-03 07:04:40
1288,1,2018-06-03 07:04:40
1289,1,2018-06-03 07:04:40
1290,1,2018-06-03 07:04:40
1291,1,2018-06-03 07:04:40
1292,1,2018-06-03 07:04:40
1293,1,2018-06-03 07:04:40
1294,1,2018-06-03 07:04:40
1295,1,2018-06-03 07:04:40
1296,1,2018-06-03 07:04:40
1297,1,2018-06-03 07:04:40
1298,1,2018-06-03 07:04:40
1299,1,2018-06-03 07:04:40
1300,1,2018-06-03 07:04:40
1301,1,2018-06-03 07:04:40
1302,1,2018-06-03 07:04:40
1303,1,2018-06-03 07:04:40
1304,1,2018-06-03 07:04:40
1305,1,2018-06-03 07:04:40
1306,1,2018-06-03 07:04:40
1307,1,2018-06-03 07:04:40
1308,1,2018-06-03 07:04:40
1309,1,2018-06-03 07:04:40
1310,1,2018-06-03 07:04:40
1311,1,2018-06-03 07:04:40
1312,1,2018-06-03 07:04:40
1313,1,2018-06-03 07:04:40
1314,1,2018-06-03 07:04:40
1315,1,2018-06-03 07:04:40
1316,1,2018-06-03 07:04:40
1317,1,2018-06-03 07:04:40
1318,1,2018-06-03 07:04:40
1319,1,2018-06-03 07:04:40
1320,1,2018-06-03 07:04:40
1321,1,2018-06-03 07:04:40
1322,1,2018-06-03 07:04:40
1323,1,2018-06-03 07:04:40
1324,1,2018-06-03 07:04:40
1325,1,2018-06-03 07:04:40
1326,1,2018-06-03 07:04:40
1327,1,2018-06-03 07:04:40
1328,1,2018-06-03 07:04:40
1329,1,2018-06-03 07:04:40
1330,1,2018-06-03 07:04:40
1331,1,2018-06-03 07:04:40
1332,1,2018-06-03 07:04:40
1333,1,2018-06-03 07:04:40
1334,1,2018-06-03 07:04:40
1335,1,2018-06-03 07:04:40
1336,1,2018-06-03 07:04:40
1337,1,2018-06-03 07:04:40
1338,1,2018-06-03 07:04:40
1339,1,2018-06-03 07:04:40
1340,1,2018-06-03 07:04:40
1341,1,2018-06-03 07:04:40
1342,1,2018-06-03 07:04:40
1343,1,2018-06-03 07:04:40
1344,1,2018-06-03 07:04:40
1345,1,2018-06-03 07:04:40
1346,1,2018-06-03 07:04:40
1347,1,2018-06-03 07:04:40
1348,1,2018-06-03 07:04:40
1349,1,2018-06-03 07:04:40
1350,1,2018-06-03 07:04:40
1351,1,2018-06-03 07:04:40
1352,1,2018-06-03 07:04:40
1353,1,2018-06-03 07:04:40
1354,1,2018-06-03 07:04:40
1355,1,2018-06-03 07:04:40
1356,1,2018-06-03 07:04:40
1357,1,2018-06-03 07:04:40
1358,1,2018-06-03 07:04:40
1359,1,2018-06-03 07:04:40
1360,1,2018-06-03 07:04:40
1361,1,2018-06-03 07:04:40
1362,1,2018-06-03 07:04:40
1363,1,2018-06-03 07:04:40
1364,1,2018-06-03 07:04:40
1365,1,2018-06-03 07:04:40
1366,1,2018-06-03 07:04:40
1367,1,2018-06-03 07:04:40
1368,1,2018-06-03 07:04:40
1369,1,2018-06-03 07:04:40
1370,1,2018-06-03 07:04:40
1371,1,2018-06-03 07:04:40
1372,1,2018-06-03 07:04:40
1373,1,2018-06-03 07:04:40
1374,1,2018-06-03 07:04:40
1375,1,2018-06-03 07:04:40
1376,1,2018-06-03 07:04:40
1377,1,2018-06-03 07:04:40
1378,1,2018-06-03 07:04:40
1379,1,2018-06-03 07:04:40
1380,1,2018-06-03 07:04:40
1381,1,2018-06-03 07:04:40
1382,1,2018-06-03 07:04:40
1383,1,2018-06-03 07:04:40
1384,1,2018-06-03 07:04:40
1385,1,2018-06-03 07:04:40
1386,1,2018-06-03 07:04:40
1387,1,2018-06-03 07:04:40
1388,1,2018-06-03 07:04:40
1389,1,2018-06-03 07:04:40
1390,1,2018-06-03 07:04:40
1391,1,2018-06-03 07:04:40
1392,1,2018-06-03 07:04:40
1393,1,2018-06-03 07:04:40
1394,1,2018-06-03 07:04:40
1395,1,2018-06-03 07:04:40
1396,1,2018-06-03 07:04:40
1397,1,2018-06-03 07:04:40
1398,1,2018-06-03 07:04:40
1399,1,2018-06-03 07:04:40
1400,1,2018-06-03 07:04:40
1401,1,2018-06-03 07:04:40
1402,1,2018-06-03 07:04:40
1403,1,2018-06-03 07:04:40
1404,1,2018-06-03 07:04:40
1405,1,2018-06-03 07:04:40
1406,1,2018-06-03 07:04:40
1407,1,2018-06-03 07:04:40
1408,1,2018-06-03 07:04:40
1409,1,2018-06-03 07:04:40
1410,1,2018-06-03 07:04:40
1411,1,2018-06-03 07:04:40
1412,1,2018-06-03 07:04:40
1413,1,2018-06-03 07:04:40
1414,1,2018-06-03 07:04:40
1415,1,2018-06-03 07:04:40
1416,1,2018-06-03 07:04:40
1417,1,2018-06-03 07:04:40
1418,1,2018-06-03 07:04:40
1419,1,2018-06-03 07:04:40
1420,1,2018-06-03 07:04:40
1421,1,2018-06-03 07:04:40
1422,1,2018-06-03 07:04:40
1423,1,2018-06-03 07:04:40
1424,1,2018-06-03 07:04:40
1425,1,2018-06-03 07:04:40
1426,1,2018-06-03 07:04:40
1427,1,2018-06-03 07:04:40
1428,1,2018-06-03 07:04:40
1429,1,2018-06-03 07:04:40
1430,1,2018-06-03 07:04:40
1431,1,2018-06-03 07:04:40
1432,1,2018-06-03 07:04:40
1433,1,2018-06-03 07:04:40
1434,1,2018-06-03 07:04:40
1435,1,2018-06-03 07:04:40
1436,1,2018-06-03 07:04:40
1437,1,2018-06-03 07:04:40
1438,1,2018-06-03 07:04:40
1439,1,2018-06-03 07:04:40
1440,1,2018-06-03 07:04:40
1441,1,2018-06-03 07:04:40
1442,1,2018-06-03 07:04:40
1443,1,2018-06-03 07:04:40
1444,1,2018-06-03 07:04:40
1445,1,2018-06-03 07:04:40
1446,1,2018-06-03 07:04:40
1447,1,2018-06-03 07:04:40
1448,1,2018-06-03 07:04:40
1449,1,2018-06-03 07:04:40
1450,1,2018-06-03 07:04:40
1451,1,2018-06-03 07:04:40
1452,1,2018-06-03 07:04:40
1453,1,2018-06-03 07:04:40
1454,1,2018-06-03 07:04:40
1455,1,2018-06-03 07:04:40
1456,1,2018-06-03 07:04:40
1457,1,2018-06-03 07:04:40
1458,1,2018-06-03 07:04:40
1459,1,2018-06-03 07:04:40
1460,1,2018-06-03 07:04:40
1461,1,2018-06-03 07:04:40
1462,1,2018-06-03 07:04:40
1463,1,2018-06-03 07:04:40
1464,1,2018-06-03 07:04:40
1465,1,2018-06-03 07:04:40
1466,1,2018-06-03 07:04:40
1467,1,2018-06-03 07:04:40
1468,1,2018-06-03 07:04:40
1469,1,2018-06-03 07:04:40
1470,1,2018-06-03 07:04:40
1471,1,2018-06-03 07:04:40
1472,1,2018-06-03 07:04:40
1473,1,2018-06-03 07:04:40
1474,1,2018-06-03 07:04:40
1475,1,2018-06-03 07:04:40
1476,1,2018-06-03 07:04:40
1477,1,2018-06-03 07:04:40
1478,1,2018-06-03 07:04:40
1479,1,2018-06-03 07:04:40
1480,1,2018-06-03 07:04:40
1481,1,2018-06-03 07:04:40
1482,1,2018-06-03 07:04:40
1483,1,2018-06-03 07:04:40
1484,1,2018-06-03 07:04:40
1485,1,2018-06-03 07:04:40
1486,1,2018-06-03 07:04:40
1487,1,2018-06-03 07:04:40
1488,1,2018-06-03 07:04:40
1489,1,2018-06-03 07:04:40
1490,1,2018-06-03 07:04:40
1491,1,2018-06-03 07:04:40
1492,1,2018-06-03 07:04:40
1493,1,2018-06-03 07:04:40
1494,1,2018-06-03 07:04:40
1495,1,2018-06-03 07:04:40
1496,1,2018-06-03 07:04:40
1497,1,2018-06-03 07:04:40
1498,1,2018-06-03 07:04:40
1499,1,2018-06-03 07:04:40
1500,1,2018-06-03 07:04:40
1501,1,2018-06-03 07:04:40
1502,1,2018-06-03 07:04:40
1503,1,2018-06-03 07:04:40
1504,1,2018-06-03 07:04:40
1505,1,2018-06-03 07:04:40
1506,1,2018-06-03 07:04:40
1507,1,2018-06-03 07:04:40
1508,1,2018-06-03 07:04:40
1509,1,2018-06-03 07:04:40
1510,1,2018-06-03 07:04:40
1511,1,2018-06-03 07:04:40
1512,1,2018-06-03 07:04:40
1513,1,2018-06-03 07:04:40
1514,1,2018-06-03 07:04:40
1515,1,2018-06-03 07:04:40
1516,1,2018-06-03 07:04:40
1517,1,2018-06-03 07:04:40
1518,1,2018-06-03 07:04:40
1519,1,2018-06-03 07:04:40
1520,1,2018-06-03 07:04:40
1521,1,2018-06-03 07:04:40
1522,1,2018-06-03 07:04:40
1523,1,2018-06-03 07:04:40
1524,1,2018-06-03 07:04:40
1525,1,2018-06-03 07:04:40
1526,1,2018-06-03 07:04:40
1527,1,2018-06-03 07:04:40
1528,1,2018-06-03 07:04:40
1529,1,2018-06-03 07:04:40
1530,1,2018-06-03 07:04:40
1531,1,2018-06-03 07:04:40
1532,1,2018-06-03 07:04:40
1533,1,2018-06-03 07:04:40
1534,1,2018-06-03 07:04:40
1535,1,2018-06-03 07:04:40
1536,1,2018-06-03 07:04:40
1537,1,2018-06-03 07:04:40
1538,1,2018-06-03 07:04:40
1539,1,2018-06-03 07:04:40
1540,1,2018-06-03 07:04:40
1541,1,2018-06-03 07:04:40
1542,1,2018-06-03 07:04:40
1543,1,2018-06-03 07:04:40
1544,1,2018-06-03 07:04:40
1545,1,2018-06-03 07:04:40
1546,1,2018-06-03 07:04:40
1547,1,2018-06-03 07:04:40
1548,1,2018-06-03 07:04:40
1549,1,2018-06-03 07:04:40
1550,1,2018-06-03 07:04:40
1551,1,2018-06-03 07:04:40
1552,1,2018-06-03 07:04:40
1553,1,2018-06-03 07:04:40
1554,1,2018-06-03 07:04:40
1555,1,2018-06-03 07:04:40
1556,1,2018-06-03 07:04:40
1557,1,2018-06-03 07:04:40
1558,1,2018-06-03 07:04:40
1559,1,2018-06-03 07:04:40
1560,1,2018-06-03 07:04:40
1561,1,2018-06-03 07:04:40
1562,1,2018-06-03 07:04:40
1563,1,2018-06-03 07:04:40
1564,1,2018-06-03 07:04:40
1565,1,2018-06-03 07:04:40
1566,1,2018-06-03 07:04:40
1567,1,2018-06-03 07:04:40
1568,1,2018-06-03 07:04:40
1569,1,2018-06-03 07:04:40
1570,1,2018-06-03 07:04:40
1571,1,2018-06-03 07:04:40
1572,1,2018-06-03 07:04:40
1573,1,2018-06-03 07:04:40
1574,1,2018-06-03 07:04:40
1575,1,2018-06-03 07:04:40
1576,1,2018-06-03 07:04:40
1577,1,2018-06-03 07:04:40
1578,1,2018-06-03 07:04:40
1579,1,2018-06-03 07:04:40
1580,1,2018-06-03 07:04:40
1581,1,2018-06-03 07:04:40
1582,1,2018-06-03 07:04:40
1583,1,2018-06-03 07:04:40
1584,1,2018-06-03 07:04:40
1585,1,2018-06-03 07:04:40
1586,1,2018-06-03 07:04:40
1587,1,2018-06-03 07:04:40
1588,1,2018-06-03 07:04:40
1589,1,2018-06-03 07:04:40
1590,1,2018-06-03 07:04:40
1591,1,2018-06-03 07:04:40
1592,1,2018-06-03 07:04:40
1593,1,2018-06-03 07:04:40
1594,1,2018-06-03 07:04:40
1595,1,2018-06-03 07:04:40
1596,1,2018-06-03 07:04:40
1597,1,2018-06-03 07:04:40
1598,1,2018-06-03 07:04:40
1599,1,2018-06-03 07:04:40
1600,1,2018-06-03 07:04:40
1601,1,2018-06-03 07:04:40
1602,1,2018-06-03 07:04:40
1603,1,2018-06-03 07:04:40
1604,1,2018-06-03 07:04:40
1605,1,2018-06-03 07:04:40
1606,1,2018-06-03 07:04:40
1607,1,2018-06-03 07:04:40
1608,1,2018-06-03 07:04:40
